CYCLES;0xE1;0xE2;0xE7;0xE0;0x17;Ox12
4595034;235;10;197757;190790;13;690807 
4595116;457;26;197807;190778;5;690809 
4595354;447;30;197642;190904;6;690809 
4595238;436;37;197774;190821;6;690808 
4595456;364;23;198125;190868;6;690811 
4595131;675;36;197738;190764;6;690812 
4595234;334;36;197977;190811;7;690811 
4595268;562;27;197790;190829;5;690809 
4595330;454;26;197703;190978;7;690809 
4595578;413;39;198038;190934;8;690810 
4595439;460;35;197907;190832;8;690808 
4594863;273;8;197552;190770;4;690806 
4595271;293;16;198040;190785;15;690807 
4594941;277;13;197619;190815;3;690807 
4595868;287;4;198681;190746;15;690806 
4595214;288;25;197749;190896;6;690809 
4596013;591;33;198028;191063;11;690812 
4595383;387;26;197849;190919;7;690810 
4595468;504;41;197954;190824;7;690810 
4595557;340;210;197952;190909;6;690812 
4595539;575;37;197984;190860;7;690812 
4595222;398;41;197959;190855;6;690811 
4595300;458;25;197741;190861;10;690808 
4595390;432;36;197742;190956;8;690808 
4595061;345;31;197845;190803;5;690809 
4595007;472;17;197608;190763;5;690807 
4595324;362;8;197693;190856;11;690806 
4596131;409;9;198634;190780;5;690806 
4595359;470;16;197804;190910;6;690808 
4596700;460;42;199209;190891;7;690813 
4595754;467;22;197924;191068;7;690809 
4595180;417;27;197775;190808;6;690809 
4595528;584;49;197940;190972;8;690812 
4596331;329;35;197797;191892;5;690812 
4595799;511;40;198112;190945;7;690813 
4596891;2087;40;197791;190834;8;690810 
4595255;379;26;197656;190964;6;690809 
4595469;497;35;197738;190913;7;690808 
4594975;448;21;197578;190834;6;690808 
4595067;389;9;197691;190740;13;690806 
4594827;265;17;197792;190705;6;690807 
4594907;216;9;197539;190807;3;690806 
4594926;254;9;197692;190746;6;690806 
4595498;349;48;197933;190892;7;690809 
4595690;442;26;198461;190757;13;690809 
4595232;334;31;197766;190910;4;690810 
4595247;296;32;197776;190870;7;690808 
4594902;392;18;197823;190800;7;690811 
4595551;460;40;198036;190922;5;690813 
4595246;357;28;197799;190995;6;690811 
4595116;467;35;197800;190822;6;690809 
4595432;405;25;197847;191036;7;690810 
4596080;463;27;197820;191601;10;690809 
4595111;397;33;197607;190829;4;690808 
4595135;379;8;197847;190731;8;690806 
4595380;354;16;197793;190905;7;690807 
4594733;319;12;197640;190687;3;690807 
4595168;222;9;197692;190864;12;690806 
4595172;299;26;197923;190815;7;690810 
4595303;392;26;197901;190887;6;690809 
4595988;442;26;198203;191076;8;690810 
4595649;499;44;197976;190983;8;690810 
4596730;529;51;198920;190988;7;690811 
4596122;580;34;197844;191717;7;690812 
4595335;364;56;197845;190969;5;690812 
4595219;473;20;197606;190910;5;690809 
4595081;297;21;197603;190894;3;690808 
4595424;291;46;197876;191049;6;690809 
4594982;326;12;197623;190844;3;690807 
4594949;217;10;197692;190782;6;690806 
4594919;373;9;197553;190759;6;690806 
4595217;325;16;197933;190794;10;690807 
4595276;277;28;197843;190879;6;690810 
4594912;375;24;197814;190772;5;690809 
4595203;473;34;197926;190708;8;690808 
4595682;474;39;198109;190924;9;690811 
4596389;321;44;199079;190868;7;690810 
4595601;364;31;197982;191079;5;690811 
4595441;473;48;197650;191014;5;690811 
4595339;347;26;197863;190952;14;690811 
4595028;222;35;197767;190836;5;690808 
4595212;424;21;197781;190826;6;690808 
4594954;250;9;197692;190753;7;690806 
4595241;559;8;197772;190781;7;690807 
4594892;219;9;197692;190751;12;690806 
4595442;358;9;197844;190836;7;690806 
4595424;308;25;198081;190859;12;690809 
4595315;406;22;197865;190883;4;690809 
4595041;252;39;197764;190806;4;690809 
4596390;285;44;199003;190857;6;690809 
4595378;490;43;197704;191028;4;690813 
4595331;544;57;197894;190911;7;690811 
4595630;379;36;198130;190954;8;690812 
4597026;432;29;197758;192642;13;690808 
4595202;337;53;197821;190891;5;690809 
4594672;344;28;197868;190713;7;690809 
4594947;349;10;197709;190708;7;690806 
4594750;226;8;197540;190727;4;690806 
4595560;315;22;198121;190865;7;690808 
4594905;288;17;197588;190788;3;690807 
4595384;762;19;197577;190790;5;690807 
4595854;513;48;198107;190942;10;690810 
4596002;529;34;198166;191049;11;690811 
4595058;407;26;197746;190833;6;690813 
4595453;419;34;198414;190772;10;690810 
4595731;383;40;197856;191071;6;690812 
4595246;434;43;197872;190884;5;690812 
4595266;426;24;197825;190843;7;690809 
4595295;311;21;197892;190919;6;690808 
4595106;322;31;197600;191063;5;690808 
4595934;281;16;199062;190689;6;690808 
4595123;287;17;197788;190840;5;690807 
4595067;252;9;197728;190792;4;690806 
4594957;214;9;197691;190773;11;690806 
4596172;509;26;198472;190908;10;690810 
4595195;293;25;197752;190893;4;690808 
4595443;278;40;198076;190861;7;690809 
4595727;468;24;197764;190989;8;690808 
4596152;359;42;198048;191888;7;690813 
4595163;349;36;197647;190956;4;690813 
4595053;301;51;197794;190904;5;690811 
4595624;435;38;197757;190983;4;690809 
4595085;362;52;197876;190813;5;690809 
4594885;321;20;197604;190815;5;690809 
4595153;501;20;197599;190821;5;690809 
4595006;225;9;197539;190850;4;690806 
4595351;428;15;197809;190827;13;690807 
4595420;422;10;198012;190743;8;690806 
4595145;252;9;197844;190767;6;690806 
4595009;374;32;197942;190736;12;690809 
4595162;579;22;197686;190816;6;690810 
4595154;262;29;197664;190938;3;690810 
4594679;376;48;197650;190772;4;690812 
4595566;477;47;197887;191087;4;690812 
4595072;397;25;197874;190832;4;690811 
4595577;323;49;198088;190952;6;690809 
4595637;604;30;197933;190912;13;690808 
4596509;376;40;198917;190996;6;690809 
4596382;464;20;198906;190845;9;690809 
4594981;269;9;197706;190751;6;690806 
4595728;256;9;198566;190718;7;690806 
4595153;531;16;197769;190753;8;690807 
4595274;255;13;197763;190904;7;690808 
4595405;263;48;197739;190977;11;690808 
4595614;430;41;198096;190871;8;690809 
4595193;370;28;198032;190837;7;690809 
4595158;506;34;197856;190942;7;690814 
4596437;357;45;198116;191871;7;690810 
4594983;369;36;197840;190804;6;690811 
4595370;390;56;197694;191019;4;690811 
4595512;572;25;197752;190903;6;690808 
4595085;271;48;197781;190812;4;690808 
4595438;312;48;198058;190852;9;690808 
4595039;284;8;197652;190846;5;690807 
4594866;244;10;197539;190797;5;690806 
4595321;383;9;197702;190857;5;690806 
4595171;264;4;197703;190844;5;690806 
4595379;386;30;198063;190920;6;690810 
4595417;571;32;197756;190842;5;690808 
4595007;316;39;197764;190739;6;690809 
4596364;513;27;198506;191047;6;690810 
4595141;447;34;197743;190895;5;690813 
4596384;320;46;198962;190902;7;690810 
4595365;387;58;197817;190924;6;690811 
4594836;378;35;197789;190685;10;690808 
4595250;493;25;197861;190824;10;690809 
4595164;347;30;197755;190895;6;690808 
4594972;227;5;197692;190778;6;690806 
4595772;1087;12;198025;190663;16;690807 
4596116;402;16;198721;190842;14;690807 
4595268;220;9;197962;190801;5;690806 
4595372;313;27;197956;190896;5;690809 
4595342;328;78;197987;190866;6;690811 
4595962;393;26;197862;191817;4;690809 
4595843;556;32;198450;190795;7;690810 
4595156;362;30;197626;191048;5;690811 
4595642;632;54;197998;190956;7;690813 
4595129;524;39;197853;190746;6;690811 
4595236;352;33;197904;190806;7;690809 
4595277;294;21;197783;190899;13;690809 
4595301;474;35;197854;190895;5;690809 
4595260;341;24;197961;190823;6;690808 
4595144;370;9;197690;190772;11;690806 
4595322;361;9;197846;190796;10;690806 
4596684;718;76;197933;191594;6;690818 
4595348;381;31;197822;190876;8;690809 
4595168;293;36;197902;190773;11;690809 
4595009;297;33;197767;190794;5;690809 
4595311;345;42;197815;190906;6;690810 
4595632;547;41;198013;191019;7;690812 
4595460;301;45;197967;190893;7;690810 
4595558;460;40;197944;191038;6;690811 
4594825;463;38;197883;190638;7;690809 
4595276;272;21;197740;190902;5;690808 
4595213;289;33;197735;190956;4;690808 
4595384;546;25;197777;190850;7;690808 
4595531;330;52;197803;191056;5;690809 
4595272;278;35;197766;190929;4;690808 
4595064;231;10;197692;190808;5;690806 
4594796;304;17;197619;190747;5;690807 
4595405;462;17;197790;190870;7;690807 
4595199;240;8;197825;190807;12;690806 
4595465;459;34;197747;190916;7;690809 
4595195;510;29;197885;190779;7;690809 
4595394;519;25;197836;190926;7;690812 
4595344;309;25;197916;190931;5;690809 
4596304;402;44;198769;190959;5;690811 
4595503;495;77;197709;191024;4;690811 
4595805;895;40;197731;190947;5;690813 
4594895;253;21;197742;190794;6;690808 
4595393;314;33;197909;190885;8;690808 
4595499;362;28;197706;191108;5;690809 
4595214;287;16;197920;190790;6;690807 
4594763;232;8;197540;190770;5;690806 
4595116;199;10;197986;190725;14;690806 
4596080;322;17;198696;190828;16;690807 
4595588;342;31;197982;191085;10;690811 
4595173;308;41;197756;190870;5;690809 
4596278;303;49;198977;190805;9;690808 
4595449;481;34;197716;191083;4;690811 
4595085;344;40;197620;190907;3;690811 
4595723;474;37;197998;190998;8;690811 
4595402;361;39;197802;190963;7;690810 
4596362;372;52;198807;190956;5;690809 
4594876;402;24;197602;190797;4;690808 
4594735;301;20;197715;190684;5;690808 
4595388;416;9;197842;190792;9;690806 
4595139;461;22;197811;190732;5;690807 
4595185;270;8;197708;190835;4;690806 
4594766;340;22;197615;190729;8;690808 
4595292;469;34;197930;190825;10;690809 
4595224;279;25;197984;190808;6;690811 
4595500;296;32;197944;190922;7;690810 
4594979;503;27;197797;190742;5;690810 
4595253;465;66;197987;190781;6;690813 
4595158;369;37;197720;191028;5;690811 
4595417;500;36;197670;191064;4;690812 
4596406;317;36;198911;190935;8;690808 
4595244;514;31;197833;190844;15;690809 
4596408;606;188;198402;191013;24;690809 
4595177;443;39;197583;190852;3;690807 
4595015;239;9;197703;190792;6;690806 
4595142;315;16;197578;190875;6;690807 
4595255;526;15;197773;190758;7;690807 
4595230;458;13;197703;190781;6;690806 
4595153;330;36;197912;190793;7;690811 
4595481;436;27;198203;190788;10;690810 
4596573;1811;17;197847;190900;6;690810 
4595459;367;43;197834;190942;6;690810 
4595254;639;36;197674;190887;5;690811 
4594732;443;65;197717;190732;5;690813 
4595327;570;21;197820;190867;12;690809 
4595310;525;35;197733;190838;6;690808 
4595209;470;49;197740;190854;8;690809 
4595211;473;47;197819;190806;6;690808 
4595253;369;16;197763;190839;12;690807 
4594791;233;9;197691;190701;7;690806 
4595508;376;10;198006;190798;14;690806 
4596973;407;21;198799;191529;6;690808 
4595547;329;35;198068;190881;10;690808 
4596916;530;33;199343;190856;17;690809 
4595279;439;35;197668;190849;6;690808 
4595401;484;34;197932;190997;5;690812 
4595924;501;70;197950;191093;7;690812 
4595013;363;50;197604;190903;4;690811 
4595025;416;48;197762;190745;7;690808 
4595242;411;51;197683;190931;4;690810 
4597060;439;32;199281;190997;13;690808 
4595257;293;30;197747;190941;5;690807 
4596006;266;8;198726;190758;9;690806 
4595161;289;12;197877;190807;5;690807 
4594838;362;10;197703;190672;5;690806 
4596054;1255;13;197691;190803;7;690806 
4595622;364;38;198129;190942;15;690810 
4595555;343;26;197979;190916;7;690810 
4596314;326;37;197797;191942;6;690810 
4595351;344;35;197636;191032;4;690810 
4595669;596;52;197911;190947;6;690812 
4595516;446;47;197941;190995;6;690811 
4595261;518;35;197651;190863;6;690808 
4595196;285;21;197779;190869;6;690808 
4596890;437;26;198965;191180;8;690809 
4595301;577;47;197819;190843;16;690810 
4594977;264;9;197690;190745;4;690806 
4595126;210;5;197845;190797;10;690806 
4595077;417;17;197785;190732;7;690807 
4595163;254;17;197800;190853;6;690807 
4594948;259;26;197583;190831;12;690808 
4595834;455;40;198348;190855;9;690809 
4595278;441;54;197750;190861;4;690809 
4595595;358;34;198045;190984;6;690813 
4595094;300;39;197758;190906;4;690811 
4595239;363;39;197837;191003;6;690812 
4595197;523;40;197695;190906;5;690813 
4595256;346;32;197602;191028;4;690808 
4596287;283;36;197948;191739;7;690808 
4595476;499;21;197743;190970;7;690809 
4594870;300;17;197793;190713;4;690807 
4595039;423;9;197555;190775;5;690806 
4595002;238;9;197551;190833;4;690806 
4595552;307;10;198028;190850;6;690806 
4595927;1179;30;198029;190773;6;690810 
4595368;450;39;197669;190933;4;690809 
4595480;441;38;197942;190860;7;690809 
4595003;245;8;197701;190769;4;690806 
4595099;343;9;197716;190782;6;690806 
4595541;542;16;197917;190801;10;690807 
4595970;396;31;197924;191330;5;690810 
4595262;305;26;197917;190846;11;690808 
4594791;295;31;197614;190794;5;690809 
4595463;320;33;197884;190972;5;690811 
4595022;502;35;197793;190788;5;690812 
4595542;408;36;197812;191055;6;690810 
4595486;535;42;198143;190832;9;690811 
4595633;1037;30;197683;190860;6;690809 
4595750;332;35;198182;190925;5;690808 
4595270;429;24;197627;190990;6;690808 
4595007;426;16;197559;190832;4;690807 
4595358;445;12;197926;190788;7;690807 
4595096;308;8;197690;190783;6;690806 
4595027;266;9;197539;190841;3;690806 
4596906;375;37;199545;190797;6;690809 
4594840;356;26;197885;190696;5;690810 
4595149;345;35;197599;190898;5;690808 
4595016;318;43;197602;190890;5;690811 
4595671;442;36;197842;191080;12;690810 
4595530;446;48;198243;190901;7;690814 
4595997;574;37;197934;191634;6;690810 
4595179;348;21;197926;190783;6;690808 
4595102;430;29;197848;190750;7;690810 
4595506;508;36;197864;190947;5;690811 
4595085;345;24;197751;190772;5;690807 
4595042;402;9;197563;190783;5;690806 
4595183;311;16;197937;190766;9;690807 
4595321;291;17;197817;190886;11;690807 
4595099;316;28;197907;190720;5;690808 
4594917;416;26;197974;190655;7;690809 
4595502;353;58;198148;190875;8;690810 
4595352;484;22;197928;190841;6;690809 
4595915;349;46;197999;191166;6;690811 
4595372;401;46;197957;190835;6;690811 
4595653;555;44;198046;190973;7;690813 
4595024;443;21;197667;190862;5;690810 
4595291;391;22;197796;190868;12;690808 
4595352;308;35;197745;190943;5;690808 
4595251;360;30;197836;190957;5;690809 
4595241;334;16;197743;190885;12;690807 
4595259;355;5;197691;190837;8;690806 
4594847;236;9;197555;190784;5;690806 
4595299;331;22;197988;190829;7;690808 
4595122;524;36;197738;190771;5;690809 
4595630;263;36;198206;190811;8;690808 
4595723;453;36;198433;190794;12;690810 
4595684;447;64;198105;191002;5;690812 
4595441;726;40;197826;190887;5;690812 
4595103;349;31;197780;190847;7;690811 
4594979;280;35;197750;190768;6;690809 
4595373;532;29;197829;190881;6;690810 
4595045;259;34;197601;190869;3;690808 
4595119;450;33;197752;190787;5;690808 
4595202;227;9;197694;190873;8;690806 
4595412;496;17;197957;190735;8;690807 
4595028;191;10;197542;190868;5;690806 
4595036;248;32;197769;190768;5;690807 
4595272;362;27;197990;190804;14;690809 
4595040;511;31;197848;190767;6;690810 
4594854;296;45;197766;190731;5;690810 
4595315;389;43;197644;191057;6;690812 
4596048;414;55;198850;190842;5;690811 
4595643;591;62;197850;191051;6;690812 
4594635;338;21;197570;190725;3;690808 
4595112;462;34;197649;190830;5;690808 
4595432;346;52;197870;190896;9;690809 
4595036;382;27;197837;190749;6;690810 
4596038;231;5;198679;190817;6;690806 
4596187;419;9;198493;190852;8;690806 
4596416;297;16;199055;190827;6;690807 
4595260;277;17;197779;190883;10;690807 
4595555;505;30;197963;191010;6;690810 
4595272;293;25;197905;190836;7;690808 
4595777;425;36;197993;191039;11;690810 
4594969;378;33;197700;190879;3;690812 
4595072;354;53;197793;190828;5;690811 
4595266;373;40;197966;190824;8;690810 
4596792;513;40;199429;190842;13;690810 
4595308;539;35;197584;190911;5;690809 
4595322;295;35;197946;190882;5;690808 
4595067;321;25;197743;190811;8;690808 
4594873;265;14;197669;190742;4;690807 
4595095;282;8;197692;190791;5;690806 
4595076;326;9;197693;190792;6;690806 
4595363;461;9;197872;190785;10;690806 
4595186;308;25;197820;190878;6;690809 
4596267;381;40;198754;190969;5;690809 
4595411;428;18;197746;190910;7;690808 
4594841;376;202;197660;190766;4;690811 
4596999;554;37;199206;191069;9;690812 
4595289;605;41;197795;190870;6;690812 
4595091;323;29;197749;190882;13;690810 
4595476;596;29;197659;190986;4;690810 
4596301;384;39;198977;190794;7;690809 
4594998;334;21;197757;190744;6;690808 
4596184;439;9;198775;190729;8;690806 
4594891;277;16;197731;190745;6;690807 
4595124;295;11;197941;190733;8;690807 
4595003;175;9;197540;190868;4;690806 
4595421;511;30;197772;190904;8;690809 
4594900;380;21;197861;190778;9;690810 
4595100;351;21;197669;190918;4;690810 
4595336;291;42;197879;190896;5;690809 
4595685;358;48;197956;191041;8;690812 
4595909;599;49;197895;191133;8;690812 
4596312;441;36;197850;191920;6;690811 
4595420;435;33;197807;191078;6;690809 
4595216;396;36;197591;190954;5;690809 
4595425;547;31;197906;190842;9;690809 
4595090;324;12;197765;190797;6;690807 
4594921;246;9;197541;190804;3;690806 
4595338;452;8;197847;190754;9;690806 
4596325;249;16;198758;190928;6;690807 
4595077;343;31;197810;190822;7;690809 
4596849;441;31;199534;190772;6;690809 
4594961;335;34;197765;190776;6;690810 
4595719;563;38;197893;191000;7;690812 
4595372;357;35;197776;191047;6;690811 
4595386;484;53;198096;190805;9;690811 
4594908;402;32;197855;190769;5;690811 
4595077;373;31;197691;190886;6;690810 
4595805;461;35;197895;191179;9;690808 
4595359;443;34;197764;190961;5;690809 
4595326;345;16;197734;190937;5;690807 
4595310;315;21;197796;190831;5;690807 
4594866;231;9;197692;190745;6;690806 
4594695;270;4;197693;190637;4;690806 
4594915;309;26;197762;190800;6;690810 
4596628;774;32;198972;190851;5;690811 
4595166;527;34;197777;190783;7;690810 
4595370;421;25;197807;190976;5;690811 
4595367;580;49;198098;190792;9;690812 
4595440;413;65;197783;191091;4;690812 
4595854;897;35;198162;190919;15;690812 
4595230;348;21;197756;190898;5;690808 
4595774;369;31;197886;191169;7;690810 
4595841;535;36;197838;191213;7;690809 
4595151;266;26;197750;190874;6;690807 
4594966;210;10;197694;190799;7;690806 
4594902;332;16;197614;190790;8;690808 
4595192;426;12;197839;190809;6;690807 
4595403;331;16;197907;190844;7;690807 
4595085;416;40;197653;190840;4;690809 
4595081;383;28;197843;190800;4;690809 
4595163;239;26;197848;190934;6;690810 
4595090;348;34;197955;190800;7;690810 
4595284;338;43;197856;190927;4;690811 
4595693;543;55;198044;190873;6;690811 
4596058;399;24;198937;190806;7;690809 
4595092;322;36;197739;190860;6;690808 
4595202;318;24;197760;190837;8;690808 
4597382;1381;26;199028;191044;28;690809 
4595458;405;25;197686;191066;6;690809 
4595020;229;4;197718;190811;6;690806 
4594802;232;9;197539;190780;5;690806 
4595063;306;16;197623;190818;4;690807 
4595210;327;16;197787;190844;5;690807 
4595441;469;29;197909;190820;7;690809 
4595875;577;34;198112;190922;7;690808 
4595385;385;26;197841;190959;5;690811 
4595626;368;35;197901;191124;7;690813 
4595239;395;32;197759;190918;4;690812 
4594996;299;23;197637;190882;4;690810 
4595423;437;48;197886;190945;8;690811 
4595212;315;22;197660;191006;4;690809 
4596917;636;33;197926;191970;7;690808 
4595444;309;22;197723;191079;6;690808 
4594910;291;11;197828;190698;6;690807 
4594939;248;8;197693;190749;6;690806 
4595246;202;8;197855;190854;16;690806 
4595179;416;9;197692;190797;8;690806 
4595757;635;27;198010;190906;9;690809 
4595597;293;25;198071;191000;11;690810 
4595143;289;17;197748;190912;5;690808 
4595455;444;27;197801;190961;6;690810 
4594807;347;47;198066;190635;6;690811 
4595048;387;36;197647;190918;4;690812 
4595377;376;47;197638;191024;3;690810 
4595165;229;32;197747;190941;5;690809 
4595114;373;52;197839;190810;7;690809 
4595248;302;33;197735;190875;5;690808 
4594929;193;9;197701;190779;12;690806 
4595315;290;16;197825;190894;5;690807 
4595900;442;12;197765;191567;7;690807 
4595424;371;8;197856;190830;7;690806 
4595460;487;32;197747;190906;9;690809 
4595577;321;27;197975;190949;9;690809 
4595825;370;33;198162;190983;7;690811 
4595148;329;44;197915;190797;6;690810 
4595731;487;40;197795;191141;5;690811 
4595459;606;50;197865;190864;6;690812 
4595699;559;34;197885;191057;11;690812 
4595215;436;49;197775;190782;6;690808 
4595173;372;35;197730;190822;5;690808 
4595638;519;52;197957;190916;8;690809 
4595182;628;20;197771;190694;13;690808 
4595024;225;9;197693;190787;5;690806 
4594799;240;9;197553;190752;3;690806 
4595182;329;12;197932;190785;8;690807 
4595189;381;20;197667;190870;5;690808 
4595326;476;42;197783;190891;6;690809 
4595241;357;30;197984;190808;6;690810 
4595616;430;27;198200;190914;7;690810 
4594944;377;36;197819;190834;10;690811 
4595095;371;58;197846;190826;4;690812 
4595129;290;34;197771;190871;6;690810 
4595479;281;35;197869;191013;5;690809 
4595222;328;20;197983;190746;9;690808 
4595044;284;27;197595;190886;6;690808 
4595111;297;26;197720;190825;5;690807 
4595013;312;18;197785;190722;6;690807 
4595001;254;10;197551;190833;7;690806 
4595080;380;8;197539;190815;4;690806 
4595468;277;21;197903;190920;16;690807 
4595265;391;26;197824;190869;4;690809 
4595256;324;48;197768;190877;5;690809 
4595147;341;17;197764;190827;7;690808 
4595485;426;27;197914;190933;5;690812 
4595209;568;62;197874;190778;6;690815 
4595099;527;46;197676;190849;6;690811 
4594991;415;43;197754;190762;5;690808 
4594932;492;51;197676;190699;6;690809 
4595448;501;38;197860;190858;6;690809 
4595049;296;29;197761;190790;4;690807 
4594968;186;10;197690;190773;5;690806 
4595149;435;17;197629;190824;7;690807 
4594889;287;17;197603;190772;5;690807 
4594997;322;16;197743;190753;4;690807 
4595282;271;27;198463;190708;8;690810 
4595342;354;48;197910;190880;7;690809 
4594979;388;17;197646;190881;3;690810 
4595441;352;48;197838;191025;4;690813 
4595160;334;55;197843;190842;5;690811 
4595488;475;61;197852;190991;6;690811 
4595268;375;36;197793;190933;12;690810 
4595372;384;21;197963;190870;6;690808 
4597019;2233;198;197577;190871;7;690808 
4595613;859;31;197661;190882;7;690809 
4596375;444;16;199284;190680;8;690807 
4595018;199;10;197689;190794;5;690806 
4596164;189;9;198944;190766;5;690806 
4595104;295;20;197808;190863;5;690808 
4595212;448;26;197813;190793;7;690809 
4595458;487;41;197826;190926;7;690809 
4595089;332;29;197808;190777;5;690808 
4596099;602;63;198369;191004;11;690813 
4595621;347;43;197973;190986;7;690810 
4595167;358;41;197661;190975;3;690811 
4595016;318;31;197600;190886;5;690809 
4595220;411;37;197849;190800;6;690809 
4595608;443;32;197723;191299;7;690808 
4595392;317;22;197879;190900;6;690808 
4594830;234;8;197695;190708;12;690806 
4595096;606;17;197775;190686;8;690807 
4596404;266;9;198983;190816;6;690806 
4595118;208;5;197691;190837;5;690806 
4595478;341;25;198092;190853;6;690809 
4595141;354;26;197691;190983;4;690809 
4595179;358;35;197620;190939;5;690809 
4595305;326;37;197773;190893;5;690810 
4595703;451;419;197870;190880;6;690812 
4595059;380;40;197852;190898;7;690812 
4594821;415;40;197814;190677;5;690812 
4595040;282;30;197768;190869;10;690809 
4595953;443;26;198581;190833;8;690809 
4595678;395;51;198121;191069;7;690810 
4594797;237;8;197540;190770;4;690806 
4594674;352;5;197694;190593;7;690806 
4595290;441;16;197932;190757;7;690807 
4594919;343;12;197826;190700;5;690807 
4595170;439;31;197954;190721;9;690809 
4597020;2038;32;197817;190911;8;690809 
4595362;394;41;197840;190902;5;690810 
4595717;358;40;198026;191056;7;690813 
4594894;411;44;197781;190770;5;690810 
4595223;318;34;197952;190881;5;690811 
4595316;495;43;197764;190916;4;690812 
4595079;301;28;197782;190822;5;690808 
4594971;335;24;197763;190816;4;690808 
4595297;530;35;197739;190871;7;690808 
4596252;460;12;198760;190828;5;690807 
4594830;223;9;197694;190708;5;690806 
4594906;236;8;197539;190799;5;690806 
4594918;192;9;197552;190837;4;690806 
4595743;403;30;197709;191474;5;690810 
4595032;259;29;197618;190859;5;690808 
4595250;255;42;197793;190906;8;690809 
4595269;394;35;197965;190885;6;690811 
4596186;438;209;198074;191197;7;690813 
4595307;303;46;197804;190993;5;690811 
4595050;331;35;197627;190863;3;690810 
4595176;310;26;197817;190916;6;690809 
4595219;356;38;197854;190824;6;690810 
4596085;302;35;198732;190893;6;690809 
4595059;287;8;197691;190789;6;690806 
4595351;426;17;197775;190856;5;690807 
4594967;280;15;197659;190794;5;690807 
4595085;339;25;197713;190816;4;690807 
4595580;357;36;198066;190905;15;690808 
4595111;519;34;197736;190880;3;690810 
4595314;449;36;197823;190974;6;690811 
4595470;344;37;197938;190924;6;690810 
4595017;401;38;197619;190876;4;690811 
4595301;491;39;197928;190935;6;690813 
4596364;481;33;198589;191262;5;690813 
4595072;296;21;197596;190847;6;690808 
4595126;408;32;197753;190779;16;690809 
4595516;408;32;197842;190973;12;690809 
4594999;284;12;197767;190747;7;690807 
4596243;251;9;198839;190819;8;690806 
4594754;229;8;197539;190753;5;690806 
4595310;272;12;197818;190882;6;690807 
4596576;510;22;198964;190990;7;690811 
4594850;427;17;197897;190609;6;690808 
4595189;276;27;197940;190801;6;690810 
4595467;412;53;198052;190910;6;690811 
4595732;447;57;197944;191026;6;690811 
4595390;471;44;197638;191019;7;690810 
4596482;550;29;198962;190842;8;690810 
4595262;349;38;197826;190882;6;690809 
4595106;367;34;197922;190816;7;690808 
4595661;551;25;197877;190894;9;690808 
4595190;357;8;197724;190803;7;690806 
4595281;406;12;197637;190903;5;690807 
4595179;361;9;197845;190739;16;690806 
4595046;188;10;197703;190819;6;690806 
4595054;356;34;197767;190796;4;690808 
4595899;650;33;198174;190928;6;690810 
4596485;278;48;198911;190913;5;690808 
4595112;351;49;197827;190899;5;690811 
4595576;527;40;197998;190925;6;690811 
4595325;572;25;197911;190980;7;690812 
4595067;307;36;197901;190821;6;690809 
4595203;436;21;197737;190862;7;690808 
4595972;320;53;198306;190990;6;690809 
4598249;1959;29;199136;190968;32;690810 
4595316;428;43;197726;190931;10;690807 
4596023;257;9;198620;190819;10;690806 
4594970;284;16;197650;190811;4;690807 
4595417;639;17;197626;190817;5;690807 
4595224;318;25;197726;190900;4;690807 
4595617;420;50;198311;190742;7;690808 
4595475;429;37;198054;190874;5;690811 
4595165;362;21;197666;190890;5;690809 
4595755;422;57;198123;190950;8;690813 
4594970;334;40;197761;190831;4;690810 
4596917;490;42;198103;192055;7;690812 
4595443;471;24;197848;190945;8;690809 
4595438;578;24;197798;190887;6;690808 
4595243;432;32;197764;190851;6;690808 
4595245;363;21;197855;190897;5;690809 
4595149;299;12;197794;190828;6;690807 
4595163;312;4;197705;190822;5;690806 
4596443;314;10;198829;190875;6;690806 
4595663;453;21;197823;190996;8;690807 
4595496;458;40;197920;190853;9;690810 
4595270;301;25;197946;190848;5;690810 
4595163;310;36;197642;190873;5;690809 
4595022;395;40;197870;190876;8;690812 
4595368;386;60;197945;190924;7;690811 
4595314;397;47;197821;191011;8;690811 
4595113;451;35;197771;190775;5;690809 
4597053;361;47;197675;193008;4;690810 
4594798;247;33;197582;190786;4;690808 
4595063;267;43;197591;191026;6;690808 
4595085;363;10;197692;190770;8;690806 
4594911;289;13;197657;190777;4;690807 
4595424;437;9;197944;190761;6;690806 
4595183;251;9;197706;190835;4;690806 
4595339;471;41;197948;190797;10;690810 
4595955;564;21;198345;190935;8;690810 
4595313;450;34;197776;190878;7;690809 
4595374;336;39;197905;190972;6;690811 
4595785;729;49;197827;191025;9;690812 
4595338;408;73;197911;190901;5;690812 
4595251;447;37;197930;190804;7;690810 
4595262;586;17;197781;190823;6;690809 
4595278;494;51;197716;190868;5;690809 
4595004;396;25;198003;190642;8;690809 
4596010;357;8;198571;190773;6;690806 
4596849;337;8;199302;190849;10;690806 
4594893;537;17;197794;190634;8;690807 
4595090;324;17;197629;190822;4;690807 
4594857;379;32;197600;190796;7;690810 
4595187;448;21;197898;190751;8;690808 
4596826;565;32;199210;190875;15;690810 
4595321;336;30;197849;190912;5;690810 
4595239;391;34;198294;190861;7;690811 
4595515;400;62;197623;191055;4;690810 
4595518;420;65;197771;191083;4;690813 
