CYCLES;0xE1;0xE2;0xE7;0xE0;0x17;Ox12
4596463;530;185;198843;190747;8;690808 
4595118;291;43;197774;190869;5;690808 
4595132;381;53;197810;190828;8;690809 
4594923;414;20;197743;190719;5;690808 
4594916;296;10;197553;190792;5;690806 
4594896;273;9;197691;190729;4;690806 
4595295;583;12;197631;190819;4;690807 
4595694;363;33;197825;191049;5;690809 
4595304;407;49;197788;190872;6;690808 
4595616;858;53;197608;190890;5;690809 
4596236;450;57;198521;190935;10;690811 
4597109;397;39;199505;191027;10;690812 
4596424;509;52;198605;190978;9;690812 
4595933;495;32;198727;190719;9;690811 
4595521;463;52;197823;190943;5;690809 
4596146;282;47;198717;190824;8;690808 
4595301;411;25;197748;190874;8;690808 
4594940;226;9;197702;190769;4;690806 
4595278;447;16;197970;190774;7;690807 
4594900;375;8;197689;190690;7;690806 
4595946;251;9;198732;190738;5;690806 
4595027;524;54;197913;190633;9;690809 
4596063;663;30;198425;190899;6;690810 
4595208;466;48;197751;190769;8;690808 
4595730;800;61;197915;190941;6;690811 
4595187;383;40;197989;190794;6;690811 
4595532;520;56;197888;190935;6;690814 
4595156;399;31;197788;190884;4;690810 
4595497;470;28;197737;190940;13;690810 
4595168;385;31;197962;190821;6;690809 
4595208;341;32;197650;191019;5;690809 
4595024;261;4;197541;190843;5;690806 
4594852;216;9;197691;190731;6;690806 
4595225;275;17;197947;190809;12;690807 
4595251;307;8;197748;190845;6;690807 
4595606;497;31;197793;191002;8;690809 
4596276;269;21;198704;190941;6;690808 
4595298;545;53;197896;190817;7;690810 
4595456;423;34;197862;191008;5;690812 
4595552;729;49;197690;190941;6;690811 
4595652;487;31;197647;191136;4;690810 
4595504;311;25;197854;191023;6;690810 
4595316;313;47;197739;190953;6;690808 
4594819;267;47;197733;190688;5;690808 
4595121;230;5;197691;190830;6;690806 
4595815;869;12;197964;190805;14;690807 
4594854;197;9;197550;190800;12;690806 
4595252;258;9;197879;190803;14;690806 
4594865;351;48;197794;190749;6;690810 
4596141;358;26;198886;190804;6;690809 
4595540;304;196;197961;190895;6;690810 
4595936;308;250;197905;191053;12;690810 
4594572;364;38;197858;190672;5;690812 
4595469;521;61;197767;190942;5;690811 
4594951;452;35;197654;190825;4;690812 
4596244;318;20;197741;191902;5;690808 
4595770;515;28;198019;190961;17;690810 
4595068;362;25;197791;190824;8;690809 
4595533;333;16;197914;191040;7;690807 
4595115;183;9;197855;190788;5;690806 
4595236;328;16;197765;190907;8;690807 
4595093;255;17;197746;190808;7;690807 
4595359;309;49;197913;190850;5;690808 
4595797;361;244;198111;190857;20;690809 
4595738;418;48;197842;191050;6;690809 
4595703;359;31;197833;191177;6;690811 
4594935;307;58;197664;190867;3;690810 
4595368;347;63;197793;190999;5;690811 
4595679;384;36;198357;190962;8;690811 
4595569;402;17;197991;190914;6;690809 
4595465;464;43;197746;191072;8;690808 
4594874;331;47;197606;190833;6;690808 
4595452;284;21;198120;190820;12;690807 
4594961;270;5;197541;190815;4;690806 
4595970;288;9;198674;190741;5;690806 
4594886;267;9;197554;190791;7;690806 
4595296;377;30;198170;190748;7;690810 
4594749;419;47;197777;190657;7;690809 
4594951;308;59;197601;190847;3;690809 
4596162;321;26;198652;190950;7;690811 
4595652;397;63;198055;191136;6;690813 
4596552;341;36;198746;191058;7;690811 
4595773;491;49;197923;190986;7;690809 
4595381;325;52;197846;190916;5;690810 
4595374;352;36;197822;190928;5;690809 
4595421;330;180;197741;191028;8;690808 
4594894;245;9;197705;190735;5;690806 
4594904;323;12;197749;190768;6;690807 
4595000;233;17;197650;190861;6;690807 
4595065;387;4;197702;190764;6;690806 
4596448;317;53;198918;190901;18;690810 
4597111;566;61;199267;190957;16;690811 
4595761;343;26;198086;191038;8;690809 
4595196;438;59;197806;190851;4;690811 
4594837;292;32;197631;190848;3;690811 
4597245;2110;65;198017;190969;9;690812 
4595082;382;48;197727;190874;4;690810 
4595501;315;24;197908;190976;6;690808 
4595120;311;193;197613;190861;7;690808 
4595438;493;178;197953;190849;8;690808 
4595097;284;17;197558;190874;7;690807 
4594883;222;9;197554;190823;4;690806 
4595209;460;9;197540;190852;6;690806 
4596903;633;64;198820;191279;5;690817 
4596398;333;34;198753;190930;7;690809 
4594828;255;21;197770;190771;6;690808 
4594905;279;28;197749;190806;7;690810 
4595946;683;34;198237;190951;8;690813 
4595407;368;36;198077;190886;8;690811 
4595524;307;43;198161;190881;7;690810 
4594880;294;49;197773;190716;4;690809 
4596293;1368;51;197851;190919;8;690809 
4595135;290;48;197606;190921;3;690808 
4595337;484;17;197745;190923;7;690807 
4595583;471;16;197763;190925;6;690808 
4595381;339;20;197789;190933;7;690808 
4594733;222;10;197706;190694;7;690806 
4595449;475;27;197969;190881;13;690810 
4595632;414;32;198233;190891;10;690809 
4595261;367;26;197954;190882;8;690811 
4596005;435;59;197796;191791;5;690811 
4595680;409;42;197934;191068;5;690812 
4595074;414;36;197855;190820;4;690811 
4594308;337;56;197873;190523;5;690811 
4594848;355;21;197763;190714;8;690808 
4595270;426;47;197788;190803;17;690808 
4595212;379;22;198042;190797;6;690810 
4595111;284;17;197759;190848;7;690807 
4594938;352;9;197695;190700;6;690806 
4595973;283;8;198707;190749;5;690806 
4595325;449;17;197814;190833;9;690807 
4595184;484;27;197667;190877;5;690809 
4594789;349;27;197619;190780;5;690809 
4595513;266;49;197916;190929;5;690808 
4595584;419;41;198573;190763;11;690813 
4594869;354;39;197660;190805;3;690810 
4594826;394;22;197624;190862;4;690812 
4596365;336;29;198923;190948;6;690809 
4596131;444;26;198777;190812;4;690810 
4594937;283;25;197755;190798;7;690808 
4596363;560;34;197755;191830;7;690808 
4594695;224;9;197693;190667;6;690806 
4595669;522;13;197919;190872;11;690808 
4595880;210;9;198686;190765;16;690806 
4595101;213;9;197737;190821;12;690806 
4595199;324;52;197822;190873;5;690810 
4595340;313;27;197876;190932;4;690809 
4595313;337;22;197804;190916;5;690809 
4596427;368;58;198736;191003;6;690811 
4595579;592;45;197744;191058;4;690812 
4595452;404;58;197904;190980;6;690813 
4595268;506;27;197741;190809;6;690809 
4595046;357;21;197746;190850;6;690808 
4595903;354;25;198050;191143;5;690810 
4595393;467;47;197774;190843;5;690809 
4594975;277;10;197691;190761;5;690806 
4595183;403;10;197690;190779;7;690806 
4596219;388;16;198794;190801;8;690807 
4595376;412;33;197829;191069;4;690811 
4595720;314;199;198091;190914;7;690809 
4597381;2302;29;198130;190845;10;690809 
4595726;467;36;198010;190931;6;690810 
4595515;423;36;197819;190986;5;690812 
4595104;285;196;197796;190783;5;690810 
4595510;585;57;197950;190857;6;690811 
4597436;768;26;198469;191943;7;690810 
4595441;350;35;197762;190995;6;690808 
4595522;342;48;197761;191086;6;690808 
4595008;476;9;197691;190701;9;690806 
4595015;325;16;197776;190779;10;690807 
4594943;321;9;197692;190732;7;690806 
4594910;248;10;197575;190821;7;690806 
4595699;274;21;198608;190771;8;690808 
4596209;364;30;198740;190944;5;690810 
4595179;424;29;197598;190892;5;690808 
4595346;280;70;197946;190899;8;690811 
4596774;444;44;197877;192204;5;690813 
4595197;383;218;197897;190907;6;690812 
4595198;450;21;197836;190801;7;690809 
4594965;310;22;197748;190815;11;690808 
4595249;518;40;197746;190939;6;690809 
4595267;323;46;197778;190994;8;690808 
4594895;241;9;197689;190743;6;690806 
4595236;198;9;197704;190890;9;690806 
4595209;397;16;197792;190810;4;690807 
4595718;339;30;197948;191174;6;690809 
4595223;344;31;197770;190876;5;690809 
4595346;434;21;197901;190807;7;690808 
4595447;441;26;197800;191139;5;690811 
4595156;328;58;197825;190991;5;690812 
4595423;444;210;197952;190852;8;690812 
4594559;287;37;197745;190645;5;690810 
4595382;419;30;197801;190934;7;690809 
4595137;329;21;197635;190969;3;690808 
4595304;340;24;197868;190842;8;690808 
4595066;241;5;197695;190805;13;690806 
4596342;925;19;198588;190881;23;690807 
4595127;419;8;197553;190818;7;690806 
4594999;394;9;197550;190780;5;690806 
4595181;605;52;197911;190664;8;690810 
4595703;550;25;197980;190926;6;690809 
4595251;328;41;197606;190930;6;690809 
4594752;323;22;197607;190806;4;690809 
4595695;484;44;198184;190971;9;690812 
4595500;493;31;198543;190708;9;690813 
4595374;336;52;197783;191004;6;690811 
4595416;263;21;197747;191105;5;690808 
4595506;483;53;198028;190868;8;690809 
4596271;665;39;198960;190729;6;690810 
4595038;235;10;197691;190789;5;690806 
4595229;361;8;197845;190758;6;690806 
4595156;278;17;198071;190717;11;690807 
4595152;376;21;197948;190774;12;690808 
4597033;462;44;199416;190858;17;690808 
4595625;456;28;197950;190937;13;690809 
4596220;468;32;197856;191620;5;690809 
4595969;420;38;198559;190929;6;690814 
4595432;343;59;197796;190979;4;690810 
4595284;542;30;197809;190859;7;690811 
4595334;446;32;197832;190974;5;690809 
4595255;322;45;197773;190996;6;690808 
4595108;286;49;197565;190861;5;690808 
4595423;408;19;197885;190932;17;690807 
4594961;436;21;197830;190658;6;690807 
4594813;296;36;197722;190697;6;690807 
4595179;377;8;197694;190777;6;690806 
4595185;229;26;197766;190863;6;690808 
4596173;357;31;198951;190828;9;690810 
4595169;305;52;197784;190869;6;690809 
4595001;318;29;197618;190866;4;690810 
4595892;493;30;198171;190957;7;690810 
4595726;625;50;197919;191103;6;690814 
4595386;361;60;197975;190883;6;690811 
4595380;422;39;197780;190907;6;690809 
4595512;562;52;197999;190854;8;690810 
4595337;510;23;197978;190819;6;690809 
4595198;224;9;197689;190868;4;690806 
4594930;301;9;197691;190718;5;690806 
4595731;620;16;197644;191298;7;690807 
4596871;266;8;199498;190867;13;690807 
4595252;328;53;197769;190879;12;690809 
4595798;443;47;197956;190956;6;690808 
4595159;406;201;197704;190807;5;690810 
4595847;516;35;197866;191084;6;690811 
4596201;430;38;198785;190845;7;690811 
4595299;586;46;197955;190758;8;690811 
4595314;343;56;197892;190911;4;690810 
4595169;328;21;197775;190855;13;690808 
4595322;560;25;197732;190858;8;690808 
4595739;382;26;197899;191090;14;690808 
4595184;320;18;197813;190823;5;690807 
4594853;233;9;197552;190794;4;690806 
4595189;274;8;197705;190844;6;690806 
4595772;341;9;198178;191046;19;690806 
4595227;622;26;198009;190698;6;690810 
4595205;327;53;197908;190792;5;690809 
4595327;517;35;197752;190882;6;690808 
4595363;358;44;197941;190926;8;690810 
4595798;469;63;198183;190989;7;690814 
4595287;459;41;197798;190953;5;690813 
4595442;313;34;198100;190887;7;690809 
4595173;315;25;197965;190811;9;690808 
4595463;442;48;197769;190951;4;690810 
4595291;460;45;197604;190881;4;690808 
4595173;245;9;197691;190851;5;690806 
4595191;398;16;197773;190836;6;690807 
4594699;271;18;197688;190682;4;690807 
4594833;242;4;197555;190796;4;690806 
4595666;452;49;198101;190878;11;690810 
4597591;2323;27;198273;190891;12;690809 
4595576;344;26;197822;191237;4;690810 
4595556;659;57;197911;190911;7;690810 
4595380;314;40;197814;191040;5;690811 
4596322;672;61;198153;191162;7;690811 
4595877;419;26;198578;190860;6;690809 
4595229;297;21;197759;190907;11;690808 
4595356;424;48;197739;190996;14;690808 
4595243;347;21;197848;190868;5;690808 
4594972;517;8;197553;190733;4;690806 
4596332;350;9;198706;190864;6;690806 
4595277;372;9;197923;190758;10;690806 
4595505;383;25;198052;190939;7;690811 
4595350;282;45;198139;190796;5;690808 
4594815;336;25;197764;190705;5;690809 
4595265;411;48;197755;190822;5;690809 
4595465;429;34;197901;191034;6;690812 
4595406;457;44;197659;191090;5;690812 
4595394;364;54;197813;190978;4;690811 
4595174;422;26;197779;190791;5;690808 
4595341;389;200;197705;190895;5;690809 
4595399;364;44;197740;191057;9;690809 
4595281;451;10;197691;190804;7;690806 
4595164;315;16;197772;190829;15;690808 
4595682;463;23;197970;191008;7;690809 
4594869;377;9;197541;190725;6;690806 
4595159;276;48;197754;190912;6;690808 
4596508;402;56;199132;190878;13;690810 
4595727;407;27;198622;190762;6;690811 
4595454;335;36;197761;191040;5;690812 
4594864;391;33;197617;190789;4;690810 
4595293;704;66;197871;190851;4;690812 
4595615;401;44;197893;191104;4;690811 
4596522;451;21;198867;190907;7;690808 
4595495;638;43;197593;190975;7;690808 
4595361;416;43;197886;190875;7;690809 
4594860;433;16;197911;190598;8;690807 
4596126;207;9;198930;190743;6;690806 
4595044;237;8;197693;190802;4;690806 
4594845;333;16;197628;190774;4;690808 
4595573;464;48;197899;190919;15;690810 
4595566;441;49;198064;190813;15;690808 
4595335;236;30;197951;190899;8;690809 
4595564;399;31;198018;190957;7;690813 
4595229;594;52;197807;190837;5;690812 
4595106;312;60;197787;190893;6;690811 
4595403;537;48;197752;190825;9;690808 
4595043;470;30;197919;190692;7;690809 
4594895;313;21;197626;190831;6;690808 
4595285;406;16;197886;190797;7;690807 
4595118;404;12;197744;190753;6;690806 
4596089;448;20;198065;191453;5;690807 
4595454;510;10;197702;190845;8;690806 
4596070;602;57;198095;191043;8;690809 
4596098;1037;18;197970;190953;7;690809 
4595850;552;31;198155;190900;9;690810 
4595369;405;30;197902;190915;7;690810 
4596440;441;44;198957;190851;7;690812 
4595872;609;37;198380;190902;13;690811 
4595436;392;41;197909;191023;5;690813 
4595347;561;33;197636;190870;5;690808 
4596283;320;26;198841;190901;9;690809 
4596572;565;52;198828;190917;5;690810 
4594968;293;17;197647;190836;6;690807 
4594632;381;9;197541;190661;4;690806 
4594863;331;8;197541;190754;4;690806 
4594971;407;17;197663;190791;8;690807 
4595341;360;18;197941;190847;16;690809 
4595259;381;32;197754;190853;6;690809 
4595628;346;26;198072;190870;8;690808 
4597077;731;61;199125;191038;7;690812 
4594850;470;46;197798;190762;6;690810 
4595301;342;66;197670;191101;5;690811 
4595239;323;47;197796;190872;5;690808 
4595348;527;24;197829;190878;8;690809 
4595452;342;47;197758;191133;5;690808 
4595527;498;17;197892;190821;16;690807 
4595132;243;9;197693;190827;11;690806 
4595906;833;16;197771;190961;4;690808 
4595221;439;10;197692;190787;8;690806 
4595484;361;30;197934;190915;6;690809 
4595549;342;52;197992;190951;7;690811 
4596172;374;22;198902;190789;6;690809 
4595407;395;45;197767;191053;5;690811 
4595272;347;35;197933;190891;6;690811 
4595795;451;55;198202;190957;15;690812 
4595420;381;56;197847;190953;6;690812 
4595030;327;31;197764;190816;5;690808 
4595357;337;25;197777;190918;5;690808 
4595525;393;29;197842;191070;5;690809 
4595661;544;24;197946;190865;12;690810 
4595124;188;9;197855;190778;5;690806 
4595308;426;9;197700;190825;7;690806 
4595161;323;27;197861;190844;7;690809 
4596580;367;31;199031;190978;7;690810 
4595157;305;43;197745;190864;7;690808 
4595159;559;31;197806;190785;9;690809 
4597798;452;41;200103;191141;7;690812 
4596397;522;45;198798;190913;6;690811 
4595719;407;207;197935;191057;9;690810 
4595684;523;72;197976;190944;8;690811 
4595229;476;39;197847;190852;5;690809 
4595157;486;25;197784;190774;12;690808 
4595467;297;21;197742;191100;15;690808 
4594870;204;5;197691;190754;4;690806 
4595204;263;14;197832;190856;5;690807 
4594931;275;9;197551;190789;5;690806 
4594950;263;12;197563;190807;5;690806 
4595361;319;192;197915;190830;7;690808 
4596517;331;25;198995;190935;5;690810 
4596120;421;40;198815;190721;7;690808 
4596349;345;68;198786;191026;6;690811 
4595691;611;30;198006;190976;7;690811 
4597005;575;57;198043;192167;12;690812 
4594885;370;21;197611;190797;5;690808 
4595503;482;195;197747;190866;7;690808 
4595181;421;38;197980;190803;7;690810 
4595299;379;38;197809;190936;6;690809 
4594750;240;4;197539;190747;5;690806 
4594942;190;5;197729;190774;5;690806 
4595342;467;12;197761;190859;17;690807 
4596403;296;12;198833;191016;8;690807 
4595322;320;56;197642;190959;4;690809 
4596070;287;21;198913;190745;5;690808 
4595717;524;59;198093;190969;6;690811 
4595191;640;35;197864;190773;8;690813 
4595272;403;34;197693;190959;3;690812 
4595590;447;35;197790;191002;4;690810 
4595381;377;30;197852;190945;6;690809 
4596051;315;48;198903;190728;7;690808 
4595120;394;26;197756;190814;7;690808 
4595467;273;39;197859;190937;6;690807 
4595317;313;22;197973;190806;5;690807 
4595159;370;9;197691;190791;6;690806 
4594941;244;10;197694;190748;15;690806 
4595338;269;27;198078;190814;13;690808 
4595128;369;22;197843;190804;6;690809 
4595292;330;31;197973;190822;8;690809 
4596316;282;27;198905;190930;8;690809 
4595233;371;34;198015;190805;8;690812 
4595619;484;43;197886;191000;5;690812 
4595796;476;44;197808;191161;5;690811 
4595273;400;25;197759;190844;6;690808 
4595569;349;29;198032;191001;12;690809 
4595316;406;32;197839;190879;6;690809 
4595366;361;4;197842;190814;9;690806 
4594867;217;9;197692;190729;5;690806 
4595056;459;16;197922;190666;8;690807 
4595324;315;12;197790;190873;14;690808 
4595309;493;31;197749;190865;12;690809 
4596897;795;26;198865;190932;7;690809 
4595370;485;28;197984;190861;9;690809 
4595652;640;36;197850;190928;6;690812 
4595257;300;31;197795;190907;6;690810 
4595537;495;210;197973;190911;8;690811 
4596092;374;61;198488;191030;11;690811 
4595112;291;21;197777;190862;8;690808 
4595336;279;35;197791;191001;6;690809 
4595551;552;48;197730;190979;5;690808 
4595163;324;17;197828;190803;4;690807 
4595064;405;9;197691;190729;8;690806 
4594917;229;4;197689;190752;4;690806 
4595290;517;36;197765;190815;6;690809 
4595837;375;31;198408;190937;8;690811 
4596371;534;37;198710;190825;6;690808 
4595648;597;28;197773;190970;7;690809 
4595327;494;36;197758;190962;6;690812 
4595586;416;60;198065;190998;6;690812 
4595204;385;35;197927;190805;6;690812 
4596533;738;73;198119;191416;7;690818 
4596081;615;66;198346;191188;9;690816 
4595196;394;54;197744;191109;6;690812 
4595483;365;27;198011;190896;13;690809 
4596789;352;34;197781;192628;14;690808 
4595450;366;48;197730;191148;17;690808 
4595661;368;195;197953;191003;11;690808 
4595352;307;5;197848;190831;5;690806 
4596250;268;8;198965;190769;17;690806 
4594962;227;9;197692;190775;6;690806 
4595461;410;26;198019;190905;6;690809 
4595318;310;26;197757;190952;5;690809 
4595637;309;197;197896;190925;7;690808 
4596549;342;49;198954;191017;5;690810 
4595664;435;60;197933;191047;5;690814 
4595083;424;52;197681;190917;4;690812 
4595378;437;48;197906;190855;9;690809 
4597203;1845;23;199323;191076;24;690808 
4595079;377;52;197683;190868;5;690809 
4595061;309;47;197615;190846;3;690808 
4594740;223;8;197539;190752;6;690806 
4595780;548;16;197911;190940;16;690807 
4596847;469;17;197959;192129;9;690807 
4594918;234;9;197692;190743;5;690806 
4595469;398;44;197960;190845;11;690809 
4595797;342;32;198227;190969;7;690809 
4595063;537;17;197792;190780;8;690811 
4595341;367;55;197956;190950;6;690812 
4594905;332;50;197781;190813;4;690811 
4595180;436;85;197760;190912;5;690812 
4595509;459;29;197910;190930;12;690811 
4595287;306;47;197746;191065;6;690808 
4596274;268;194;198700;190935;7;690809 
4595070;362;26;198055;190797;6;690809 
4595151;423;16;197592;190831;7;690807 
4595002;271;8;197702;190784;6;690806 
4595006;467;9;197691;190684;6;690806 
4595577;691;21;197833;190817;7;690808 
4595009;298;49;197624;190869;4;690808 
4595339;302;31;198075;190852;14;690809 
4595217;261;28;197887;190836;10;690808 
4596981;391;210;199404;191009;11;690812 
4595439;493;35;197954;190839;7;690811 
4594947;340;43;197910;190809;11;690812 
4594682;289;26;197767;190694;6;690809 
4595317;478;186;197932;190730;8;690810 
4595081;373;25;197649;190852;3;690809 
4595141;250;19;197732;190807;4;690807 
4594998;395;9;197692;190726;16;690806 
4595108;314;17;197791;190908;5;690807 
4595066;223;9;197689;190838;6;690806 
4594972;307;21;197725;190762;5;690807 
4595666;503;52;197873;190953;7;690810 
4595665;507;26;197865;191001;7;690809 
4595643;467;40;197747;191032;5;690811 
4596052;385;58;198451;190936;4;690810 
4595645;431;60;198026;190944;6;690812 
4595727;540;32;197858;191109;7;690811 
4595559;461;35;197814;190893;5;690808 
4595291;383;47;197920;190774;6;690808 
4595433;364;25;198024;190946;7;690809 
4595325;419;47;197887;190811;6;690808 
4594893;323;9;197542;190757;6;690806 
4595662;349;8;198073;190856;13;690806 
4596745;349;16;199206;190916;9;690807 
4597920;559;34;198104;193123;16;690811 
4595056;290;34;197938;190714;15;690809 
4595383;445;52;197947;190868;8;690810 
4596360;503;53;198906;190883;5;690812 
4595376;318;39;197981;190914;5;690812 
4595020;336;61;197807;190810;5;690810 
4594817;365;53;197791;190742;6;690811 
4595450;399;27;197668;191108;3;690810 
4594783;337;25;197604;190740;4;690809 
4595063;306;48;197730;190875;5;690808 
4595229;370;9;197857;190769;16;690806 
4595035;292;18;197827;190746;10;690807 
4594901;219;5;197690;190747;6;690806 
4595264;428;13;197734;190813;6;690807 
4595369;340;26;197957;190916;11;690809 
4595164;429;30;198047;190789;6;690811 
4595391;451;24;197762;190886;6;690809 
4595829;1052;40;197931;190873;6;690811 
4595280;431;34;198056;190850;15;690812 
4595933;471;210;198186;190983;11;690812 
4595551;300;195;197765;190918;10;690808 
4595369;453;21;197884;190802;15;690808 
4596218;495;51;198903;190841;6;690810 
4595086;339;20;197811;190791;6;690808 
4594854;243;8;197541;190773;4;690806 
4595196;250;4;197857;190795;8;690806 
4595188;319;17;197934;190803;7;690807 
4595939;334;18;198604;190809;6;690808 
4595231;315;52;197927;190849;6;690809 
4596202;474;25;198486;190931;6;690808 
4595463;399;27;198008;190858;6;690810 
4596378;484;43;198848;190912;5;690813 
4595572;305;70;197986;190989;6;690811 
4595414;397;53;197796;190961;4;690811 
4595660;358;50;197804;191082;7;690809 
4595622;463;22;197962;190955;18;690808 
4595474;352;48;197902;191005;15;690808 
4595311;284;38;197743;191013;15;690807 
4595302;280;17;197988;190786;5;690807 
4594951;245;8;197693;190762;6;690806 
4595159;338;9;197707;190810;5;690806 
4595546;387;200;198054;190793;12;690809 
4595570;485;25;197872;190935;7;690809 
4595133;370;38;197782;190825;6;690809 
4595552;385;41;197917;190940;6;690809 
4595034;403;71;197847;190804;5;690813 
4595649;434;31;198198;190943;8;690812 
4595445;405;44;197787;190956;6;690810 
4595018;300;49;197909;190757;6;690808 
4595426;357;51;198086;190812;9;690809 
4596425;469;60;198844;190952;7;690810 
4594981;267;8;197720;190763;4;690806 
4595014;235;9;197693;190793;5;690806 
4596139;329;16;198929;190798;17;690807 
4595473;296;8;197945;190920;11;690807 
4595371;526;48;197782;190865;5;690808 
4595068;295;30;197762;190833;10;690809 
4595594;493;53;197975;190893;10;690809 
4595634;436;35;197857;191132;4;690812 
4595079;368;36;197940;190706;6;690810 
4595464;431;39;197759;190962;6;690811 
4595359;515;32;197709;190975;6;690810 
4595164;365;26;197760;190823;8;690808 
4595481;642;35;197772;190949;6;690808 
4595218;286;16;197578;190906;4;690807 
4596981;341;15;199394;190882;8;690807 
4595222;390;10;197847;190723;8;690806 
4595352;403;9;197690;190863;9;690806 
4595133;245;5;197693;190834;4;690806 
4595512;424;33;197997;191021;6;690810 
4596637;352;32;199167;190870;15;690809 
4596998;303;40;199524;190921;7;690809 
4595416;441;52;197790;191009;6;690811 
4596564;594;40;199231;190852;10;690813 
4595541;362;57;197775;191008;5;690810 
4595401;333;47;197915;190857;7;690808 
4595518;277;33;198146;190934;11;690809 
4595340;386;51;198000;190782;6;690809 
4595298;241;39;197749;190951;4;690807 
4596058;269;9;198642;190806;6;690806 
4595472;289;18;197767;190979;5;690807 
4594883;277;12;197638;190810;3;690807 
4595266;406;21;197738;190860;6;690808 
4595232;323;48;197914;190802;6;690808 
4595026;383;36;197835;190750;5;690812 
4595517;503;27;197965;190878;9;690809 
4595373;575;44;197673;190964;4;690811 
4595683;440;54;197996;191025;6;690811 
4595717;581;63;198083;191065;8;690814 
4597066;616;26;199353;190903;6;690809 
4595187;441;33;197743;190785;10;690808 
4595214;319;26;197611;190986;8;690808 
4596365;331;31;198857;190916;5;690808 
4595108;294;8;197842;190751;5;690806 
4594425;177;9;197692;190585;6;690806 
4595540;447;10;197856;190842;9;690806 
4595354;467;26;197841;190867;8;690809 
4595484;401;27;197940;190884;16;690810 
4595229;300;22;197753;190914;4;690809 
4596092;1059;32;197954;190882;9;690810 
4595638;609;31;198070;190965;8;690813 
4595164;407;40;197800;190899;5;690811 
4595264;484;34;197772;190917;7;690810 
4595172;309;22;197891;190789;7;690808 
4595126;395;52;197857;190834;6;690810 
4595057;280;36;197740;190813;7;690809 
4595225;256;8;197843;190795;15;690806 
4595172;421;16;197782;190799;12;690808 
4596544;494;17;198911;190820;18;690807 
4595292;202;10;197858;190844;6;690806 
4595719;283;32;197756;191272;6;690809 
4595959;296;53;198986;190687;10;690809 
4595310;558;25;197797;190838;7;690810 
4595612;633;68;197796;190993;6;690812 
4595748;514;40;197986;191061;6;690812 
4595999;403;40;198454;190934;12;690812 
4595680;518;49;197848;191085;7;690810 
4595097;394;195;197644;190816;5;690808 
4595761;414;21;197915;191039;7;690808 
4595213;520;47;197839;190817;7;690809 
4595286;350;17;197782;190859;6;690807 
4596119;252;9;198858;190760;6;690806 
4595096;347;9;197694;190778;6;690806 
4595526;468;22;197993;190894;9;690810 
4595335;296;35;197980;190832;9;690810 
4595257;453;40;197792;190871;7;690809 
4595023;379;27;197743;190746;4;690808 
4596089;408;57;197923;191755;5;690813 
4595544;439;36;197818;191026;5;690810 
4595350;471;61;197649;190955;5;690812 
4596134;293;26;198691;190871;7;690808 
4594883;587;24;197719;190749;7;690809 
4595477;436;21;197774;190956;16;690808 
4594924;219;9;197707;190743;6;690806 
4595012;328;16;197772;190777;16;690807 
4595255;357;26;197847;190891;5;690809 
4595143;226;9;197710;190847;5;690806 
4595214;312;35;197576;190920;4;690809 
4595689;329;37;198453;190845;8;690811 
4595152;361;27;197850;190833;5;690810 
4595600;426;41;197822;191177;5;690811 
4595207;286;60;197921;190908;6;690810 
4595305;428;62;198009;190858;9;690812 
4595116;435;24;197883;190876;15;690809 
4595314;340;25;197840;190848;6;690808 
4595706;281;49;197780;191394;7;690808 
4595493;446;22;197822;191026;7;690808 
4595359;417;17;197756;190882;8;690808 
4594922;217;9;197745;190737;7;690806 
4595155;356;9;197689;190797;6;690806 
4595587;352;20;198460;190764;10;690808 
4595360;463;32;197925;190813;11;690809 
4595167;276;25;197919;190804;6;690809 
4595071;316;27;197799;190845;7;690809 
4596275;685;27;198372;191067;13;690811 
4595515;325;35;197801;191100;5;690811 
4595288;353;206;197819;190918;6;690811 
4595536;493;62;197657;191041;7;690810 
4594856;537;17;197598;190730;4;690808 
4595788;320;202;198007;191026;9;690810 
4596372;702;82;197932;191598;5;690824 
4595748;395;55;197984;191049;6;690811 
4595398;327;53;197943;190936;6;690810 
4596229;606;67;198028;191157;6;690812 
4595391;335;27;197809;190964;6;690809 
4595457;439;48;197747;190998;6;690809 
4595077;321;21;197605;190852;6;690808 
4595490;483;49;198010;190834;11;690808 
4595057;216;9;197924;190738;12;690806 
4594957;409;43;197887;190661;18;690807 
4595689;208;9;198353;190802;6;690806 
4595802;505;26;197996;190983;8;690809 
4595700;455;26;197892;190981;6;690809 
4595396;351;55;197748;190951;6;690809 
4594879;348;27;197788;190815;4;690811 
4596077;366;44;198771;190903;7;690812 
4595312;353;36;197797;190991;4;690812 
4595271;344;31;197931;190895;8;690811 
4595361;306;27;197948;190899;9;690809 
4595178;358;50;197642;190982;5;690809 
4595135;350;24;197904;190774;6;690809 
4594988;277;9;197703;190764;6;690806 
4595304;500;16;197771;190769;7;690807 
4595180;284;19;197790;190821;6;690807 
4594998;234;9;197541;190856;4;690806 
4596336;278;49;197932;191819;15;690809 
4595139;347;52;197849;190835;9;690809 
4595070;327;26;197794;190774;5;690810 
4595553;539;31;197768;190937;5;690810 
4596813;1908;61;197833;190910;7;690812 
4595674;532;66;197903;191069;7;690812 
4596314;331;25;197892;191822;5;690811 
4595128;307;47;197741;190842;6;690808 
4595047;322;48;197624;190844;4;690808 
